id,customer_id,price,payment_method,employee_id,order_time
10007,388,20.0,credit_card,6,2024-02-20 12:52:32
10008,848,20.0,credit_card,3,2024-02-20 19:31:07
10009,525,1.0,cash,4,2024-02-20 20:52:59
10010,853,30.0,credit_card,3,2024-02-20 20:06:03
10011,805,20.0,cash,3,2024-02-20 09:54:03
10012,255,15.25,cash,6,2024-02-20 17:35:56
10013,120,30.0,cash,4,2024-02-20 04:12:14
10014,218,20.0,cash,5,2024-02-20 18:30:14
10015,637,27.0,credit_card,6,2024-02-20 04:59:15
10016,810,10.0,cash,5,2024-02-20 15:22:59
10017,485,1.5,credit_card,6,2024-02-20 15:16:04
10018,521,2.0,cash,3,2024-02-20 04:59:17
10019,874,20.25,cash,5,2024-02-20 17:43:47
10020,665,27.0,credit_card,5,2024-02-20 23:22:13
10021,569,18.5,cash,4,2024-02-20 19:18:58
10022,908,12.0,cash,6,2024-02-20 23:22:09
10023,972,22.0,cash,2,2024-02-20 07:45:20
10024,752,14.0,credit_card,6,2024-02-20 23:39:16
10025,353,1.5,credit_card,3,2024-02-20 13:32:14
10026,712,13.0,credit_card,3,2024-02-20 23:44:26
10027,565,20.0,cash,6,2024-02-20 23:45:27
10028,284,30.0,credit_card,5,2024-02-20 12:05:44
10029,853,13.0,credit_card,6,2024-02-20 17:01:08
10030,103,22.0,cash,1,2024-02-20 01:02:57
10031,257,10.25,cash,6,2024-02-20 10:01:30
10032,546,11.0,credit_card,2,2024-02-20 20:37:27
10033,599,35.0,credit_card,1,2024-02-20 20:10:26
10034,694,20.0,cash,5,2024-02-20 20:36:27
10035,21,25.0,credit_card,5,2024-02-20 14:02:59
10036,938,12.0,cash,3,2024-02-20 14:25:39
10037,826,22.0,credit_card,3,2024-02-20 23:02:32
10038,832,19.0,credit_card,1,2024-02-20 09:26:10
10039,313,10.0,cash,3,2024-02-20 05:54:18
10040,731,22.0,credit_card,5,2024-02-20 18:41:37
10041,593,10.0,credit_card,4,2024-02-20 13:46:23
10042,854,2.0,credit_card,3,2024-02-20 19:57:11
10043,645,22.0,credit_card,2,2024-02-20 20:16:29
10044,929,20.0,credit_card,4,2024-02-20 04:30:46
10045,641,2.0,cash,3,2024-02-20 03:29:54
10046,161,11.0,credit_card,3,2024-02-20 03:59:31
10047,855,10.0,cash,6,2024-02-20 06:30:01
10048,320,14.0,credit_card,5,2024-02-20 18:33:37
10049,495,11.0,cash,6,2024-02-20 15:47:07
10050,588,20.0,credit_card,5,2024-02-20 00:36:31
10051,974,12.0,cash,5,2024-02-20 18:19:11
10052,716,12.0,credit_card,2,2024-02-20 19:24:29
10053,342,12.0,credit_card,5,2024-02-20 11:56:09
10054,817,10.0,cash,6,2024-02-20 22:27:00
10055,802,22.0,cash,4,2024-02-20 14:16:17
10056,324,10.0,credit_card,6,2024-02-20 14:18:02
10057,418,12.0,credit_card,1,2024-02-20 04:45:54
10058,246,22.0,cash,4,2024-02-20 16:00:19
10059,687,22.0,credit_card,1,2024-02-20 20:56:27
10060,879,10.0,cash,2,2024-02-20 12:32:55
10061,625,10.0,credit_card,5,2024-02-20 21:39:34
10062,89,0.25,cash,5,2024-02-20 17:32:08
10063,258,22.0,credit_card,4,2024-02-20 23:00:51
10064,444,21.5,cash,3,2024-02-20 04:26:06
10065,548,10.0,credit_card,5,2024-02-20 22:00:44
10066,413,10.0,cash,3,2024-02-20 19:52:49
10067,809,30.0,credit_card,6,2024-02-20 05:27:54
10068,475,11.0,credit_card,4,2024-02-20 07:06:44
10069,384,14.0,credit_card,3,2024-02-20 02:34:33
10070,931,10.0,cash,6,2024-02-20 12:54:52
10071,146,30.0,cash,5,2024-02-20 15:54:24
10072,746,21.5,cash,6,2024-02-20 03:43:15
10073,247,10.0,credit_card,6,2024-02-20 02:39:01
10074,826,22.0,credit_card,6,2024-02-20 05:43:55
10075,118,11.0,cash,3,2024-02-20 00:50:09
10076,812,13.0,credit_card,5,2024-02-20 16:10:53
10077,834,2.0,credit_card,1,2024-02-20 17:09:44
10078,593,20.0,credit_card,6,2024-02-20 08:59:28
10079,287,20.0,cash,5,2024-02-20 15:25:34
10080,710,22.0,cash,2,2024-02-20 11:38:50
10081,648,10.0,cash,6,2024-02-20 09:11:16
10082,379,10.0,cash,1,2024-02-20 15:49:03
10083,737,20.0,cash,2,2024-02-20 09:50:11
10084,180,21.0,cash,3,2024-02-20 07:30:24
10085,95,25.0,cash,5,2024-02-20 21:49:32
10086,639,12.0,credit_card,5,2024-02-20 23:27:31
10087,529,10.25,cash,3,2024-02-20 09:22:47
10088,846,10.0,cash,5,2024-02-20 15:04:16
10089,969,22.0,credit_card,5,2024-02-20 23:35:52
10090,82,11.5,cash,3,2024-02-20 09:38:57
10091,322,20.0,credit_card,1,2024-02-20 14:17:16
10092,599,13.0,cash,6,2024-02-20 00:50:55
10093,304,2.0,cash,5,2024-02-20 06:42:23
10094,837,4.0,cash,4,2024-02-20 04:42:57
10095,32,10.0,credit_card,3,2024-02-20 06:31:17
10096,245,2.0,cash,6,2024-02-20 08:01:17
10097,762,10.0,credit_card,1,2024-02-20 07:56:10
10098,428,22.0,cash,5,2024-02-20 08:15:54
10099,534,30.0,cash,2,2024-02-20 14:10:54
10100,345,20.25,cash,4,2024-02-20 17:24:41
10101,586,12.25,credit_card,3,2024-02-20 19:56:23
10102,61,26.5,credit_card,1,2024-02-20 05:29:59
10103,860,25.0,credit_card,3,2024-02-20 11:15:09
10104,812,2.0,cash,1,2024-02-20 07:44:00
10105,187,11.0,cash,6,2024-02-20 14:58:06
10106,184,0.25,cash,2,2024-02-20 15:21:04
10107,5,20.0,cash,1,2024-02-20 10:39:01
10108,633,20.0,cash,2,2024-02-20 13:01:19
10109,430,22.0,credit_card,5,2024-02-20 00:02:35
10110,63,12.0,credit_card,3,2024-02-20 15:19:44
10111,754,12.0,cash,4,2024-02-20 20:54:34
10112,48,10.0,cash,2,2024-02-20 13:52:55
10113,600,22.0,credit_card,6,2024-02-20 17:56:41
10114,67,22.0,credit_card,5,2024-02-20 09:28:12
10115,597,11.0,cash,1,2024-02-20 13:47:24
10116,662,27.0,cash,4,2024-02-20 02:38:25
10117,474,2.0,credit_card,3,2024-02-20 02:38:15
10118,984,10.0,credit_card,4,2024-02-20 00:39:43
10119,54,25.0,cash,2,2024-02-20 12:26:22
10120,291,22.0,credit_card,4,2024-02-20 04:56:43
10121,648,22.0,cash,6,2024-02-20 04:22:20
10122,512,21.5,credit_card,1,2024-02-20 21:30:17
10123,651,35.0,credit_card,1,2024-02-20 02:22:29
10124,636,30.0,cash,6,2024-02-20 01:19:36
10125,497,2.0,credit_card,2,2024-02-20 02:21:49
10126,100,12.5,cash,6,2024-02-20 14:05:11
10127,633,2.0,cash,4,2024-02-20 06:07:21
10128,62,27.0,credit_card,1,2024-02-20 18:52:46
10129,289,10.0,cash,4,2024-02-20 01:10:55
10130,380,20.25,cash,3,2024-02-20 23:58:40
10131,414,11.5,cash,3,2024-02-20 12:26:05
10132,728,30.0,credit_card,2,2024-02-20 17:56:23
10133,507,12.25,credit_card,1,2024-02-20 22:28:25
10134,521,4.5,credit_card,1,2024-02-20 02:25:30
10135,577,1.5,credit_card,4,2024-02-20 12:56:49
10136,521,1.0,credit_card,6,2024-02-20 06:03:14
10137,422,1.5,credit_card,5,2024-02-20 19:52:30
10138,167,10.0,credit_card,3,2024-02-20 19:36:35
10139,858,22.0,cash,3,2024-02-20 04:51:49
10140,683,20.0,cash,6,2024-02-20 17:41:44
10141,546,27.0,cash,3,2024-02-20 03:44:52
10142,890,11.0,credit_card,6,2024-02-20 21:55:37
10143,946,27.0,cash,4,2024-02-20 04:12:08
10144,608,2.0,credit_card,3,2024-02-20 19:38:20
10145,771,20.0,credit_card,4,2024-02-20 02:50:26
10146,67,22.0,cash,3,2024-02-20 13:42:11
10147,753,22.0,credit_card,2,2024-02-20 04:24:25
10148,39,10.0,credit_card,2,2024-02-21 15:20:29
10149,70,2.0,credit_card,4,2024-02-21 05:42:08
10150,783,30.0,cash,4,2024-02-21 21:17:11
10151,230,11.5,credit_card,2,2024-02-21 01:34:54
10152,762,16.0,cash,2,2024-02-21 06:16:35
10153,260,1.5,credit_card,3,2024-02-21 13:46:32
10154,282,10.0,credit_card,2,2024-02-21 23:20:31
10155,659,10.0,cash,4,2024-02-21 05:57:50
10156,959,21.5,credit_card,5,2024-02-21 00:32:13
10157,592,12.25,credit_card,5,2024-02-21 15:57:15
10158,833,2.0,cash,2,2024-02-21 22:29:59
10159,980,2.25,credit_card,6,2024-02-21 02:15:44
10160,37,11.25,credit_card,4,2024-02-21 16:02:48
10161,959,10.25,cash,1,2024-02-21 10:23:25
10162,779,35.0,credit_card,4,2024-02-21 06:18:17
10163,195,10.0,cash,4,2024-02-21 17:04:35
10164,78,1.0,credit_card,6,2024-02-21 23:48:52
10165,205,22.0,credit_card,3,2024-02-21 17:45:17
10166,438,10.0,cash,2,2024-02-21 11:34:23
10167,31,27.0,cash,2,2024-02-21 19:09:05
10168,405,30.0,cash,6,2024-02-21 09:38:56
10169,286,10.0,cash,1,2024-02-21 00:05:54
10170,764,30.0,cash,2,2024-02-21 12:04:53
10171,109,10.0,cash,6,2024-02-21 08:49:12
10172,205,10.25,cash,1,2024-02-21 23:56:39
10173,945,12.0,credit_card,1,2024-02-21 15:21:10
10174,20,21.5,cash,4,2024-02-21 19:25:09
10175,34,35.0,credit_card,6,2024-02-21 21:56:24
10176,461,30.0,credit_card,6,2024-02-21 15:42:56
10177,454,11.25,cash,4,2024-02-21 15:11:31
10178,932,15.25,cash,5,2024-02-21 18:33:17
10179,621,20.0,cash,6,2024-02-21 01:13:29
10180,444,13.0,cash,1,2024-02-21 22:20:55
10181,299,10.0,cash,5,2024-02-21 15:04:22
10182,486,22.0,cash,5,2024-02-21 11:30:51
10183,214,30.0,cash,3,2024-02-21 20:11:42
10184,309,30.0,cash,3,2024-02-21 22:15:22
10185,301,21.0,credit_card,6,2024-02-21 19:30:33
10186,295,2.0,credit_card,4,2024-02-21 10:06:05
10187,221,10.0,credit_card,1,2024-02-21 09:53:23
10188,659,12.0,credit_card,2,2024-02-21 14:47:00
10189,733,10.0,cash,5,2024-02-21 03:33:11
10190,72,22.0,credit_card,4,2024-02-21 01:37:17
10191,741,20.25,cash,4,2024-02-21 14:29:37
10192,644,10.0,credit_card,2,2024-02-21 05:46:47
10193,623,22.0,cash,6,2024-02-21 04:14:49
10194,371,10.0,credit_card,6,2024-02-21 16:55:49
10195,796,22.0,cash,6,2024-02-21 18:32:32
10196,639,10.0,cash,5,2024-02-21 01:09:48
10197,613,3.5,credit_card,2,2024-02-21 11:07:37
10198,96,11.5,credit_card,2,2024-02-21 21:24:26
10199,529,20.0,credit_card,5,2024-02-21 01:56:58
10200,224,22.0,credit_card,3,2024-02-21 09:07:59
10201,115,15.0,cash,6,2024-02-21 03:23:08
10202,134,10.0,credit_card,4,2024-02-21 07:40:38
10203,174,21.5,cash,3,2024-02-21 17:16:06
10204,186,20.0,cash,2,2024-02-21 02:14:21
10205,513,0.25,cash,1,2024-02-21 15:06:50
10206,939,26.5,cash,4,2024-02-21 04:52:29
10207,560,30.0,cash,6,2024-02-21 01:15:36
10208,626,22.0,credit_card,5,2024-02-21 19:19:11
10209,721,2.5,cash,5,2024-02-21 06:07:36
10210,743,12.0,cash,1,2024-02-21 14:06:27
10211,112,30.0,credit_card,5,2024-02-21 12:29:52
10212,50,10.0,credit_card,5,2024-02-21 22:11:46
10213,898,25.0,credit_card,2,2024-02-21 08:00:43
10214,400,12.0,credit_card,3,2024-02-21 22:53:55
10215,428,22.0,cash,6,2024-02-21 01:34:34
10216,487,1.5,credit_card,1,2024-02-21 12:23:23
10217,757,13.0,credit_card,5,2024-02-21 00:49:10
10218,135,30.0,credit_card,4,2024-02-21 19:06:34
10219,42,10.0,credit_card,5,2024-02-21 11:13:38
10220,50,2.0,cash,6,2024-02-21 02:25:00
10221,555,10.0,credit_card,5,2024-02-21 08:17:46
10222,192,14.0,credit_card,3,2024-02-21 20:40:35
10223,947,22.0,credit_card,2,2024-02-21 02:48:12
10224,775,21.5,credit_card,5,2024-02-21 19:55:04
10225,801,20.0,cash,1,2024-02-21 03:05:06
10226,622,20.0,credit_card,1,2024-02-21 15:15:26
10227,246,16.5,credit_card,4,2024-02-21 11:49:59
10228,267,22.0,cash,5,2024-02-21 06:42:07
10229,413,20.0,credit_card,1,2024-02-21 10:24:04
10230,616,12.0,cash,2,2024-02-21 18:57:00
10231,219,10.25,cash,4,2024-02-21 10:13:15
10232,227,11.5,cash,4,2024-02-21 19:36:50
10233,542,11.0,cash,6,2024-02-21 15:43:59
10234,648,10.0,cash,6,2024-02-21 22:52:53
10235,187,35.0,credit_card,6,2024-02-21 01:10:20
10236,9,20.0,cash,4,2024-02-21 02:49:10
10237,314,16.0,credit_card,1,2024-02-21 13:33:54
10238,620,21.5,cash,2,2024-02-21 03:10:02
10239,590,30.0,credit_card,5,2024-02-21 18:47:37
10240,33,10.0,cash,5,2024-02-21 23:56:40
10241,663,21.5,credit_card,3,2024-02-21 18:00:02
10242,132,13.0,cash,1,2024-02-21 09:25:45
10243,735,22.0,credit_card,6,2024-02-21 08:39:39
10244,530,12.0,credit_card,2,2024-02-21 13:09:24
10245,118,30.0,cash,4,2024-02-21 21:24:27
10246,215,14.0,credit_card,1,2024-02-21 02:24:30
10247,986,20.0,cash,1,2024-02-21 17:29:01
10248,352,13.0,cash,6,2024-02-21 04:34:26
10249,934,11.75,cash,6,2024-02-21 12:18:04
10250,469,2.0,cash,2,2024-02-21 20:48:58
10251,980,22.0,credit_card,3,2024-02-21 18:02:27
10252,570,30.0,cash,3,2024-02-21 12:58:06
10253,927,13.5,cash,6,2024-02-21 15:43:55
10254,845,10.0,credit_card,5,2024-02-21 05:55:34
10255,443,22.0,credit_card,1,2024-02-21 04:58:35
10256,710,30.0,credit_card,4,2024-02-21 21:48:17
10257,249,21.5,cash,6,2024-02-21 01:43:37
10258,295,25.25,cash,3,2024-02-21 07:46:20
10259,809,30.0,credit_card,3,2024-02-21 00:10:54
10260,45,10.0,credit_card,2,2024-02-21 03:54:59
10261,762,13.5,cash,3,2024-02-21 01:17:26
10262,350,10.0,cash,2,2024-02-21 12:33:39
10263,557,10.0,cash,2,2024-02-21 08:54:05
10264,477,12.0,credit_card,3,2024-02-21 07:39:59
10265,626,10.0,credit_card,5,2024-02-21 15:02:24
10266,893,14.0,cash,1,2024-02-21 17:48:29
10267,36,12.25,cash,6,2024-02-21 06:55:29
10268,469,10.25,cash,6,2024-02-21 03:15:06
10269,194,25.0,credit_card,6,2024-02-21 15:16:51
10270,747,20.0,credit_card,4,2024-02-21 19:08:39
10271,367,3.5,cash,6,2024-02-21 06:54:59
10272,623,30.0,credit_card,1,2024-02-21 13:39:22
10273,875,10.0,credit_card,2,2024-02-21 11:35:37
10274,195,0.25,credit_card,6,2024-02-21 02:05:47
10275,677,30.0,credit_card,6,2024-02-21 21:30:02
10276,874,2.0,credit_card,6,2024-02-21 17:53:07
10277,380,20.0,credit_card,3,2024-02-21 11:04:35
10278,401,12.5,cash,3,2024-02-21 14:28:19
10279,822,35.0,credit_card,6,2024-02-21 17:56:16
10280,518,35.0,credit_card,6,2024-02-21 12:44:25
10281,622,11.25,credit_card,1,2024-02-21 19:07:12
10282,504,11.75,credit_card,5,2024-02-21 20:11:07
10283,903,10.25,credit_card,4,2024-02-21 12:35:26
10284,97,15.0,credit_card,2,2024-02-21 12:23:09
10285,172,10.0,credit_card,3,2024-02-21 19:08:33
10286,539,20.0,credit_card,5,2024-02-21 15:42:40
10287,254,21.0,credit_card,2,2024-02-21 00:17:43
10288,938,14.0,cash,1,2024-02-21 22:33:05
10289,606,2.0,cash,4,2024-02-21 08:19:05
10290,287,20.0,credit_card,5,2024-02-21 08:21:55
10291,158,25.0,credit_card,5,2024-02-21 09:47:29
10292,64,4.0,credit_card,1,2024-02-21 10:15:14
10293,260,22.0,cash,3,2024-02-21 20:46:50
10294,660,20.0,cash,3,2024-02-21 20:39:41
10295,546,12.0,cash,5,2024-02-21 02:05:53
10296,913,3.0,credit_card,1,2024-02-21 15:18:24
10297,125,10.0,credit_card,5,2024-02-21 13:08:56
10298,494,20.0,credit_card,4,2024-02-21 18:46:43
10299,518,1.5,credit_card,4,2024-02-21 09:23:36
10300,834,25.25,credit_card,6,2024-02-21 23:49:10
10301,719,22.0,credit_card,2,2024-02-21 19:13:11
10302,832,11.0,cash,5,2024-02-21 01:00:14
10303,962,22.0,credit_card,4,2024-02-21 00:11:17
10304,346,12.0,credit_card,2,2024-02-21 05:30:10
10305,301,20.0,credit_card,2,2024-02-21 07:34:40
10306,443,12.0,cash,6,2024-02-21 03:13:16
10307,604,20.0,credit_card,5,2024-02-21 12:42:16
10308,123,22.0,credit_card,3,2024-02-21 15:55:58
10309,687,20.0,cash,4,2024-02-21 12:22:42
10310,626,30.0,credit_card,2,2024-02-21 10:49:41
10311,904,20.0,cash,6,2024-02-21 21:12:30
10312,860,11.0,credit_card,1,2024-02-21 11:01:17
10313,426,10.0,cash,4,2024-02-21 20:17:47
10314,588,14.0,cash,3,2024-02-21 17:05:54
10315,172,10.0,credit_card,6,2024-02-21 20:39:48
10316,72,20.0,credit_card,5,2024-02-21 03:33:20
10317,243,2.0,credit_card,5,2024-02-21 04:26:05
10318,164,17.0,credit_card,5,2024-02-21 15:34:56
10319,188,10.0,cash,1,2024-02-22 19:32:31
10320,980,10.0,cash,5,2024-02-22 12:05:27
10321,759,20.0,credit_card,1,2024-02-22 06:53:09
10322,471,6.0,credit_card,6,2024-02-22 04:07:49
10323,861,10.0,cash,6,2024-02-22 08:31:31
10324,680,20.0,cash,6,2024-02-22 08:06:37
10325,734,20.25,credit_card,6,2024-02-22 01:54:19
10326,15,10.0,cash,5,2024-02-22 04:42:50
10327,254,12.0,credit_card,3,2024-02-22 09:55:05
10328,866,11.5,cash,2,2024-02-22 07:38:06
10329,860,12.0,credit_card,1,2024-02-22 01:32:52
10330,914,10.0,credit_card,6,2024-02-22 07:00:34
10331,816,3.0,cash,4,2024-02-22 03:18:27
10332,514,11.5,cash,1,2024-02-22 20:11:21
10333,786,10.0,cash,1,2024-02-22 19:38:57
10334,485,13.5,credit_card,6,2024-02-22 09:03:27
10335,968,20.0,credit_card,1,2024-02-22 12:31:52
10336,153,2.0,cash,1,2024-02-22 05:31:34
10337,322,35.0,credit_card,5,2024-02-22 11:57:39
10338,400,12.0,credit_card,6,2024-02-22 05:51:39
10339,644,11.0,credit_card,1,2024-02-22 12:56:41
10340,945,20.0,credit_card,2,2024-02-22 13:52:54
10341,646,10.0,credit_card,6,2024-02-22 05:28:16
10342,892,10.0,credit_card,3,2024-02-22 15:42:42
10343,643,2.0,credit_card,5,2024-02-22 22:39:43
10344,343,20.0,credit_card,5,2024-02-22 23:26:29
10345,383,12.0,cash,3,2024-02-22 10:14:42
10346,88,30.0,cash,2,2024-02-22 08:58:49
10347,684,10.0,cash,6,2024-02-22 03:15:29
10348,152,11.5,cash,2,2024-02-22 08:19:16
10349,591,10.0,credit_card,2,2024-02-22 20:14:31
10350,582,10.0,cash,3,2024-02-22 08:52:57
10351,743,10.0,credit_card,1,2024-02-22 07:32:31
10352,429,13.5,cash,4,2024-02-22 12:06:31
10353,229,20.0,cash,5,2024-02-22 21:26:56
10354,47,3.0,credit_card,3,2024-02-22 10:32:13
10355,303,2.0,cash,1,2024-02-22 07:42:12
10356,33,22.0,credit_card,5,2024-02-22 20:25:22
10357,863,25.0,cash,6,2024-02-22 19:26:52
10358,335,22.0,cash,3,2024-02-22 07:44:51
10359,502,22.0,cash,2,2024-02-22 12:06:12
10360,984,20.25,cash,3,2024-02-22 08:50:22
10361,57,5.0,credit_card,4,2024-02-22 09:04:16
10362,1,20.0,cash,2,2024-02-22 06:18:17
10363,861,14.0,credit_card,4,2024-02-22 03:54:16
10364,492,21.0,credit_card,3,2024-02-22 16:58:36
10365,68,10.0,credit_card,3,2024-02-22 04:49:50
10366,848,2.5,cash,3,2024-02-22 01:39:23
10367,994,25.0,credit_card,3,2024-02-22 00:51:11
10368,102,20.0,credit_card,1,2024-02-22 13:57:16
10369,9,30.0,credit_card,3,2024-02-22 19:38:37
10370,371,10.25,credit_card,5,2024-02-22 01:26:02
10371,480,25.0,cash,5,2024-02-22 21:53:59
10372,870,22.0,credit_card,5,2024-02-22 04:02:49
10373,715,17.0,credit_card,5,2024-02-22 04:11:02
10374,820,12.0,credit_card,6,2024-02-22 23:02:06
10375,123,15.0,credit_card,1,2024-02-22 05:27:36
10376,138,2.0,credit_card,2,2024-02-22 14:05:47
10377,516,25.25,cash,5,2024-02-22 04:08:13
10378,712,30.0,credit_card,5,2024-02-22 14:27:27
10379,793,20.0,cash,6,2024-02-22 15:35:12
10380,143,12.0,cash,1,2024-02-22 15:24:53
10381,185,12.0,credit_card,4,2024-02-22 05:09:15
10382,763,11.5,cash,5,2024-02-22 04:00:42
10383,274,10.0,credit_card,1,2024-02-22 16:36:38
10384,415,20.0,credit_card,6,2024-02-22 15:36:10
10385,881,30.0,cash,1,2024-02-22 09:15:49
10386,644,20.0,credit_card,1,2024-02-22 09:18:43
10387,505,1.0,credit_card,4,2024-02-22 09:44:22
10388,311,22.0,credit_card,1,2024-02-22 23:04:31
10389,168,1.5,cash,3,2024-02-22 20:43:32
10390,3,13.0,cash,3,2024-02-22 23:43:39
10391,765,10.25,credit_card,6,2024-02-22 13:42:38
10392,644,10.0,cash,4,2024-02-22 00:39:03
10393,856,2.0,credit_card,6,2024-02-22 12:17:48
10394,885,13.5,cash,2,2024-02-22 04:50:52
10395,957,13.0,credit_card,6,2024-02-22 00:49:49
10396,773,20.0,cash,6,2024-02-22 08:56:51
10397,658,35.0,cash,2,2024-02-22 03:19:07
10398,419,10.0,credit_card,3,2024-02-22 12:19:55
10399,191,22.0,credit_card,6,2024-02-22 02:46:00
10400,947,20.0,credit_card,6,2024-02-22 04:49:35
10401,379,1.0,credit_card,6,2024-02-22 05:35:14
10402,48,10.0,cash,1,2024-02-22 10:31:48
10403,470,0.25,cash,6,2024-02-22 01:34:14
10404,591,10.0,cash,4,2024-02-22 15:31:06
10405,667,22.0,cash,5,2024-02-22 19:00:51
10406,451,30.0,credit_card,1,2024-02-22 13:27:56
10407,221,3.0,credit_card,4,2024-02-22 20:36:13
10408,144,10.0,cash,2,2024-02-22 14:35:40
10409,544,12.0,credit_card,6,2024-02-22 10:35:36
10410,434,10.0,credit_card,5,2024-02-22 02:56:33
10411,589,1.0,cash,6,2024-02-22 10:22:06
10412,706,11.25,cash,5,2024-02-22 20:39:39
10413,873,21.5,cash,1,2024-02-22 17:12:42
10414,648,16.5,cash,4,2024-02-22 06:32:54
10415,949,10.0,cash,2,2024-02-22 13:46:11
10416,169,15.0,cash,5,2024-02-22 05:52:34
10417,780,10.25,credit_card,3,2024-02-22 09:32:10
10418,40,10.0,credit_card,4,2024-02-22 11:32:25
10419,741,27.0,cash,5,2024-02-22 08:00:03
10420,703,11.25,credit_card,1,2024-02-22 13:30:49
10421,262,1.5,cash,5,2024-02-22 16:09:13
10422,449,22.0,credit_card,6,2024-02-22 14:09:43
10423,405,12.0,cash,2,2024-02-22 06:28:53
10424,217,20.0,credit_card,6,2024-02-22 00:12:41
10425,176,10.0,cash,4,2024-02-22 17:04:58
10426,672,22.0,cash,6,2024-02-22 16:18:35
10427,523,6.0,cash,3,2024-02-22 05:36:38
10428,912,30.0,cash,2,2024-02-22 04:06:41
10429,88,2.0,cash,2,2024-02-22 06:31:03
10430,133,12.0,cash,3,2024-02-22 10:52:49
10431,499,10.0,cash,4,2024-02-22 10:20:02
10432,850,14.0,credit_card,1,2024-02-22 23:08:54
10433,706,25.0,cash,5,2024-02-22 20:01:16
10434,273,10.0,credit_card,4,2024-02-22 14:05:41
10435,736,10.0,credit_card,1,2024-02-22 23:00:02
10436,385,0.25,credit_card,6,2024-02-22 09:32:33
10437,587,10.0,cash,3,2024-02-22 15:13:49
10438,251,2.25,credit_card,6,2024-02-22 09:16:59
10439,101,20.0,cash,3,2024-02-22 23:08:52
10440,234,11.0,cash,2,2024-02-22 22:06:46
10441,908,11.0,credit_card,5,2024-02-22 12:54:28
10442,549,3.0,credit_card,6,2024-02-22 19:36:00
10443,974,20.0,cash,5,2024-02-22 01:03:08
10444,938,20.0,cash,2,2024-02-22 11:00:25
10445,174,14.0,cash,1,2024-02-22 14:57:50
10446,200,20.0,credit_card,3,2024-02-22 16:30:03
10447,141,10.0,credit_card,2,2024-02-22 07:12:28
10448,971,10.0,cash,6,2024-02-22 07:24:59
10449,380,22.0,cash,2,2024-02-22 04:56:20
10450,209,12.0,credit_card,6,2024-02-22 09:16:00
10451,255,10.0,credit_card,3,2024-02-22 22:27:54
10452,173,30.0,cash,5,2024-02-22 09:47:32
10453,825,10.25,cash,3,2024-02-22 05:01:20
10454,609,25.25,credit_card,5,2024-02-22 19:16:54
10455,72,20.0,credit_card,5,2024-02-22 23:58:54
10456,260,26.5,cash,6,2024-02-22 05:35:00
10457,419,30.0,credit_card,5,2024-02-22 12:03:14
10458,183,35.0,credit_card,1,2024-02-22 10:08:33
10459,275,30.0,cash,6,2024-02-22 23:46:26
10460,743,10.0,credit_card,4,2024-02-22 18:32:33
10461,998,20.25,cash,2,2024-02-22 09:42:53
10462,500,10.0,credit_card,1,2024-02-22 20:44:03
10463,632,22.0,cash,4,2024-02-22 09:31:15
10464,729,10.0,cash,6,2024-02-22 09:21:54
10465,169,20.0,cash,6,2024-02-22 17:24:26
10466,147,21.0,credit_card,6,2024-02-22 19:41:37
10467,774,21.5,cash,6,2024-02-22 05:41:43
10468,916,20.0,credit_card,2,2024-02-22 12:40:01
10469,663,15.25,cash,1,2024-02-22 16:14:51
10470,420,30.0,credit_card,5,2024-02-22 19:49:24
10471,43,12.0,cash,2,2024-02-22 14:45:51
10472,987,10.25,cash,5,2024-02-22 22:35:20
10473,221,12.0,cash,2,2024-02-22 05:25:13
10474,330,22.0,cash,2,2024-02-22 09:09:46
10475,847,13.0,cash,6,2024-02-22 11:01:14
10476,793,14.0,cash,6,2024-02-22 04:32:06
10477,255,11.0,cash,5,2024-02-22 07:19:44
10478,114,30.0,credit_card,4,2024-02-22 08:18:57
10479,732,2.0,cash,6,2024-02-22 16:46:27
10480,267,1.0,cash,3,2024-02-22 01:26:11
10481,544,10.25,cash,6,2024-02-22 16:17:59
10482,231,20.0,credit_card,2,2024-02-22 05:56:53
10483,391,22.0,cash,4,2024-02-22 05:57:32
10484,716,0.25,credit_card,4,2024-02-22 01:27:52
10485,382,14.0,credit_card,1,2024-02-22 02:10:30
10486,316,20.0,credit_card,2,2024-02-22 12:02:13
10487,897,25.0,cash,4,2024-02-22 12:21:55
10488,520,3.5,credit_card,1,2024-02-22 15:32:45
10489,597,14.0,credit_card,4,2024-02-22 11:37:19
10490,212,10.0,cash,5,2024-02-22 00:57:33
10491,755,10.25,cash,6,2024-02-22 08:53:37
10492,130,10.0,cash,4,2024-02-22 15:15:18
10493,100,10.0,cash,6,2024-02-22 11:00:57
10494,433,12.0,credit_card,1,2024-02-22 03:58:14
10495,882,2.0,cash,6,2024-02-22 03:41:30
10496,201,10.0,cash,5,2024-02-22 01:43:25
10497,15,0.25,credit_card,1,2024-02-22 15:43:21
10498,774,10.0,credit_card,2,2024-02-22 14:13:40
10499,756,20.0,credit_card,3,2024-02-22 13:05:32
10500,545,10.25,credit_card,6,2024-02-22 16:58:37
10501,12,14.0,credit_card,6,2024-02-22 21:20:36
10502,928,20.0,credit_card,1,2024-02-22 20:16:05
10503,54,2.0,cash,6,2024-02-22 02:03:40
10504,124,20.0,credit_card,5,2024-02-22 00:52:27
